Contest, Part, Sub-Part, Name, Rating
31148,519,E,A and B and Lecture Rooms,2100
30428,507,E,Breaking Good,2100
29884,498,C,Array and Operations,2100
29768,496,E,Distributing Parts ,2100
29462,491,B,New York Hotel,2100
29350,489,F,Special Matrices,2100
29166,486,D,Valid Sets,2100
29042,484,B,Maximum Value,2100
28504,475,C,Kamal-ol-molk's Painting,2100
28450,474,F,Ant colony,2100
27968,466,E,Information Graph,2100
27966,466,D,Increase Sequence,2100
27844,464,C,Substitutes in Number,2100
27788,463,E,Caisa and Tree,2100
27424,457,C,Elections,2100
27304,455,C,Civilization,2100
27124,452,C,Magic Trick,2100
26466,441,D,Valera and Swaps,2100
26348,439,E,Devu and Birthday Celebration,2100
25866,431,D,Random Task,2100
24844,414,C,Mashmokh and Reverse Operation,2100
24008,400,E,Inna and Binary Logic,2100
23166,386,D,Game with Points,2100
22324,372,C,Watching Fireworks is Fun,2100
22206,370,D,Broken Monitor,2100
21726,362,D,Fools and Foolproof Roads,2100
21364,356,C,Compartments,2100
21244,354,C,Vasya and Beautiful Arrays,2100
20882,348,B,Apple Tree,2100
20702,345,B,Triskaidekaphobia,2100
20586,343,D,Water Tree,2100
20526,342,D,Xenia and Dominoes,2100
20402,340,B,Maximal Area Quadrilateral,2100
20166,336,D,Vasily the Bear and Beautiful Strings,2100
20104,335,C,More Reclamation,2100
19986,333,D,Characteristics of Rectangles,2100
19264,321,C,Ciel the Commander,2100
19144,319,C,Kalila and Dimna in the Logging Industry,2100
18786,313,D,Ilya and Roads,2100
18542,309,B,Context Advertising,2100
18364,306,C,"White, Black and White Again",2100
18362,306,B,Optimizer,2100
18062,301,B,Yaroslav and Time,2100
17704,295,C,Greg and Friends,2100
17164,286,C,Main Sequence,2100
16984,283,C,Coin Troubles,2100
16926,282,D,Yet Another Number Game,2100
16568,276,E,Little Girl and Problem on Trees,2100
16144,269,C,Flawed Flow,2100
16088,268,E,Playlist,2100
15964,266,C,Below the Diagonal,2100
15606,260,D,Black and White Tree,2100
15248,254,E,Dormitory,2100
14526,242,D,Dispute,2100
14284,238,C,World Eater Brothers,2100
13868,231,E,Cactus,2100
13746,229,D,Towers,2100
13686,228,D,Zigzag,2100
13566,226,D,The table,2100
13508,225,E,Unsolvable,2100
13204,220,C,Little Elephant and Shifts,2100
13022,217,B,Blackboard Fibonacci,2100
12908,215,E,Periodical Numbers,2100
12904,215,C,Crosses,2100
12724,212,C,Cowboys,2100
12542,209,B,Pixels,2100
12488,208,E,Blood Cousins,2100
12426,207,D6,The Beaver's Problem - 3,2100
12426,207,D4,The Beaver's Problem - 3,2100
12426,207,D10,The Beaver's Problem - 3,2100
12424,207,C1,Game with Two Trees,2100
11408,190,E,Counter Attack,2100
10686,178,D3,Magic Squares,2100
9962,166,B,Polygons,2100
9906,165,D,Beard Graph,2100
9784,163,C,Conveyor,2100
9188,153,E,Euclidean Distance,2100
8704,145,C,Lucky Subsequence,2100
7926,132,D,Constants in the language of Shakespeare,2100
7922,132,B,Piet,2100
7682,128,B,String,2100
6664,111,C,Petya and Spiders,2100
6368,106,E,Space Rescuers,2100
6186,103,D,Time to Raid Cowavans,2100
6014,100,H,Battleship,2100
4866,81,D,Polycarp's Picture Gallery,2100
4624,77,C,Beavermuncher-0xFF,2100
4562,76,B,Mice,2100
4444,74,C,Chessboard Billiard,2100
3904,65,C,Harry Potter and the Golden Snitch,2100
3604,60,C,Mushroom Strife,2100
3366,56,D,Changing a String,2100
3246,54,D,Writing a Song,2100
3006,50,D,Bombing,2100
2888,48,E,Ivan the Fool VS Gorynych the Dragon,2100
2714,45,H,Road Problem,2100
2344,39,C,Moon Craters,2100
2290,38,F,Smart Boy,2100
2108,35,E,Parade,2100
728,12,E,Start of the session,2100
306,5,D,Follow Traffic Rules,2100
64,1,C,Ancient Berland Circus,2100
96434,1607,H,Banquet Preparations 2,2200
96432,1607,G,Banquet Preparations 1,2200
95592,1593,G,Changing Brackets,2200
94988,1583,E,Moment of Bloom,2200
94804,1580,C,Train Maintenance,2200
94752,1579,G,Minimal Coverage,2200
94520,1575,K,Knitting Batik,2200
94514,1575,H,Holiday Wall Ornaments,2200
94512,1575,G,GCD Festival,2200
94028,1567,E,Non-Decreasing Dilemma,2200
93727,1562,D2,Two Hundred Twenty One (hard version),2200
93548,1559,E,Mocha and Stars,2200
93426,1557,D,Ezzat and Grid,2200
93368,1556,E,Equilibrium,2200
93130,1552,F,Telepanting,2200
93070,1551,F,Equidistant Vertices,2200
92587,1543,D2,RPD and Rap Sheet (Hard Version),2200
92526,1542,D,Priority Queue,2200
92230,1537,F,Figure Fixing,2200
92229,1537,E2,Erase and Extend (Hard Version),2200
92108,1535,E,Gold Transfer,2200
91566,1526,D,Kill Anton,2200
91212,1520,G,To Go Or Not To Go?,2200
91211,1520,F2,Guess the K-th Zero (Hard version),2200
90908,1515,E,Phoenix and Computers,2200
90316,1505,I,"Mysterious language again, seriously?",2200
90310,1505,F,Math,2200
90184,1503,C,Travelling Salesman Problem,2200
90002,1500,B,Two chandeliers,2200
89888,1498,E,Two Houses,2200
89886,1498,D,Bananas in a Microwave,2200
89288,1488,E,Palindromic Doubles,2200
89168,1486,E,Paired Payment,2200
89106,1485,D,Multiples and Power Differences,2200
88624,1477,C,Nezzar and Nice Beatmap,2200
88446,1474,D,Cleaning,2200
88206,1470,D,Strange Housing,2200
88094,1468,H,K and Medians,2200
88080,1468,A,LaIS,2200
88026,1467,D,Sum of Paths,2200
87668,1461,E,Water Level,2200
86286,1438,D,Powerful Ksenia,2200
86228,1437,E,Make It Increasing,2200
85688,1428,E,Carrots for Rabbits,2200
85508,1425,E,Excitation of Atoms,2200
85464,1424,M,Ancient Language,2200
84908,1415,E,New Game Plus!,2200
84426,1407,D,Discrete Centrifugal Jumps,2200
84366,1406,D,Three Sequences,2200
84008,1400,E,Clear the Multiset,2200
83949,1399,E2,Weights Division (hard version),2200
83888,1398,E,Two Types of Spells,2200
83348,1389,E,Calendar Ambiguity,2200
83043,1384,B2,Koa and the Beach (Hard Version),2200
82388,1373,E,Sum of Digits,2200
81190,1353,F,Decreasing Heights,2200
80284,1338,C,Perfect Triples,2200
80164,1336,C,Kaavi and Magic Spell,2200
80110,1335,F,Robots on a Grid,2200
80048,1334,E,Divisor Paths,2200
79990,1333,F,Kate and imperfection,2200
79690,1328,F,Make k Equal,2200
79626,1327,D,Infinite Path,2200
78668,1311,E,Construct the Binary Tree,2200
78308,1305,E,Kuroni and the Score Distribution,2200
78188,1303,E,Erase Subsequences,2200
77708,1295,E,Permutation Separation,2200
76990,1283,F,DIY Garland,2200
76688,1278,E,Tests for problem D,2200
76330,1272,F,Two Bracket Sequences,2200
75188,1253,E,Antenna Coverage,2200
75128,1252,E,Songwriter,2200
74950,1249,F,Maximum Weight Subset,2200
74290,1238,F,The Maximum Subtree,2200
74288,1238,E,Keyboard Purchase,2200
74050,1234,F,Yet Another Substring Reverse,2200
73868,1231,E,Middle-Out,2200
73630,1227,F1,Wrong Answer on test 233 (Easy Version),2200
73628,1227,E,Arson In Berland Forest,2200
73508,1225,E,Rock Is Push,2200
73208,1220,E,Tourism,2200
72969,1216,E2,Numerical Sequence (hard version),2200
72908,1215,E,Marbles,2200
72488,1208,E,Let Them Slide,2200
71770,1196,F,K-th Path,2200
71648,1194,E,Count The Rectangles,2200
71045,1184,C2,Heidi and the Turing Test (Medium),2200
71043,1184,B2,The Doctor Meets Vader (Medium),2200
70866,1181,D,Irrigation,2200
70744,1179,C,Serge and Dining Room,2200
70690,1178,F1,Short Colorful Strip,2200
70508,1175,E,Minimal Segment Cover,2200
70084,1168,C,And Reachability,2200
69966,1166,D,Cute Sequences,2200
69482,1158,B,The minimal unique substring,2200
69432,1157,G,Inverse of Rows and Columns,2200
69368,1156,E,Special Segments of Permutation,2200
69366,1156,D,0-1-Tree,2200
69308,1155,E,Guess the Root,2200
69252,1154,G,Minimum Possible LCM,2200
69188,1153,E,Serval and Snake,2200
68942,1149,B,Three Religions,2200
68408,1140,E,Palindrome-less Arrays,2200
68168,1136,E,Nastya Hasn't Written a Legend,2200
67028,1117,E,Decypher the String,2200
66848,1114,E,Arithmetic Progression,2200
66608,1110,E,Magic Stones,2200
66606,1110,D,Jongmah,2200
66308,1105,E,Helping Hiasat ,2200
66008,1100,E,Andrew and Taxi,2200
65826,1097,D,Makoto and a Blackboard,2200
65527,1092,D2,Great Vova Wall (Version 2),2200
65526,1092,D1,Great Vova Wall (Version 1),2200
65340,1089,A,Alice the Fan,2200
64200,1070,A,Find a Number,2200
63906,1065,D,Three Pieces,2200
63546,1059,D,Nature Reserve,2200
62712,1045,G,AI robots,2200
62706,1045,D,Interstellar battle,2200
62344,1039,C,Network Safety,2200
62228,1037,E,Trips,2200
62042,1034,B,Little C Loves 3 II,2200
60190,1003,F,Abbreviation,2200
58868,981,E,Addition on Segments,2200
58808,980,E,The Number Games,2200
58746,979,D,Kuro and GCD and XOR and SUM,2200
57908,965,E,Short Code,2200
57728,962,E,"Byteland, Berland and Disputed Cities",2200
57489,958,E2,Guard Duty (medium),2200
57483,958,B2,Maximum Control (medium),2200
57256,954,I,Yet Another String Matching Problem,2200
57132,952,G,Puzzling Language,2200
56768,946,E,Largest Beautiful Number,2200
55926,932,D,Tree,2200
55574,926,H,Endless Roses Most Beautiful,2200
55504,925,C,Big Secret,2200
55328,922,E,Birds,2200
55212,920,G,List Of Integers,2200
54966,916,D,Jamie and To-do List,2200
54906,915,D,Almost Acyclic Graph,2200
54486,908,D,New Year and Arbitrary Arrangement,2200
54362,906,B,Seating of Students,2200
54190,903,F,Clear The Matrix,2200
54188,903,E,Swapping Characters,2200
54186,903,D,Almost Difference,2200
54062,901,B,GCD of Polynomials,2200
53646,894,D,Ralph And His Tour in Binary Country,2200
52980,883,A,Automatic Door,2200
52506,875,D,High Cry,2200
52086,868,D,Huge Strings,2200
51790,863,F,Almost Permutation,2200
51488,858,E,Tests Renumeration,2200
51308,855,E,Salazar Slytherin's Locket,2200
51130,852,F,Product transformation,2200
51004,850,C,Arpa and a game with Mojtaba,2200
50826,847,D,Dog Show,2200
50346,839,D,Winter is here,2200
49982,833,B,The Bakery,2200
49266,821,D,Okabe and City,2200
49140,819,A,Mister B and Boring Game,2200
48902,815,B,Karen and Test,2200
48788,813,E,Army Creation,2200
48542,809,B,Glad to see you!,2200
48244,804,C,Ice cream coloring,2200
48134,802,H,Fake News (medium),2200
48128,802,E,Marmots (medium),2200
47108,785,E,Anton and Permutation,2200
46454,774,H,Repairing Of String,2200
46384,773,C,Prairie Partition,2200
46086,768,D,Jon and Orbs,2200
45908,765,E,Tree Folding,2200
45728,762,E,Radio stations,2200
45426,757,D,Felicity's Big Secret Revealed,2200
45364,756,C,Nikita and stack,2200
45244,754,C,Vladik and chat,2200
44770,746,F,Music in Car,2200
44588,743,E,Vladik and cards,2200
43990,733,F,Drivers Dissatisfaction,2200
43868,731,E,Funny Game,2200
43866,731,D,80-th Level Archeology,2200
43808,730,E,Award Ceremony,2200
43806,730,D,Running Over The Bridges,2200
43388,723,E,One-Way Reform,2200
42782,713,B,Searching Rectangles,2200
42726,712,D,Memory and Scores,2200
42426,707,D,Persistent Bookcase ,2200
41470,691,F,Couple Cover,2200
41404,690,C3,Brain Network (hard),2200
40742,679,B,Bear and Tower of Cubes,2200
40688,678,E,Another Sith Tournament,2200
39722,662,B,Graph Coloring,2200
39672,661,G,Hungarian Notation,2200
39186,653,D,Delivery Bears,2200
39004,650,C,Table Compression,2200
38708,645,E,Intellectual Inquiry,2200
38344,639,C,Bear and Polynomials,2200
37686,628,D,Magic Numbers,2200
37624,627,C,Package Delivery,2200
37328,622,E,Ants in Leaves,2200
37206,620,D,Professor GukiZ and Two Arrays,2200
37086,618,D,Hamiltonian Spanning Tree,2200
37028,617,E,XOR and Favorite Number,2200
36968,616,E,Sum of Remainders,2200
36728,612,E,Square Root of Permutation,2200
36184,603,C,Lieges of Legendre,2200
35584,593,C,Beautiful Function,2200
35526,592,D,Super M,2200
35404,590,C,Three States,2200
35224,587,C,Duff in the Army,2200
34512,575,G,Run for beer,2200
34502,575,B,Bribes,2200
34206,570,D,Tree Requests,2200
34028,567,E,President and Roads,2200
33544,559,C,Gerald and Giant Chess,2200
33304,555,C,Case of Chocolate,2200
33184,553,C,Love Triangles,2200
33064,551,C,GukiZ hates Boxes,2200
33008,550,E,Brackets in Implications,2200
32952,549,G,Happy Line,2200
32944,549,C,The Game Of Parity,2200
32820,547,A,Mike and Frog,2200
32290,538,F,A Heap of Heaps,2200
32288,538,E,Demiurges Play Again,2200
31566,526,D,Om Nom and Necklace,2200
31208,520,E,Pluses everywhere,2200
31088,518,E,Arthur and Questions,2200
30848,514,E,Darth Vader and Tree,2200
30546,509,D,Restoring Numbers,2200
30488,508,E,Arthur and Brackets,2200
30426,507,D,The Maths Lecture,2200
30306,505,D,Mr. Kitayuta's Technology,2200
29410,490,F,Treeland Tour,2200
29168,486,E,LIS of Sequence,2200
28568,476,E,Dreamoon and Strings,2200
27664,461,C,Appleman and a Sheet of Paper,2200
27184,453,C,Little Pony and Summer Sun Celebration,2200
26888,448,E,Divisors,2200
26406,440,D,Berland Federalization,2200
25868,431,E,Chemistry Experiment,2200
25746,429,D,Tricky Function,2200
25626,427,D,Match & Catch,2200
25502,425,B,Sereja and Table ,2200
25206,420,D,Cup Trick,2200
24788,413,E,Maze 2D,2200
24552,409,G,On a plane,2200
24366,406,D,Hill Climbing,2200
24248,404,E,Maze 1D,2200
24128,402,E,Strictly Positive Matrix,2200
23228,387,E,George and Cards,2200
23226,387,D,George and Interesting Graph,2200
23106,385,D,Bear and Floodlight,2200
22926,382,D,Ksenia and Pawns,2200
22624,377,C,Captains Mode,2200
22148,369,E,Valera and Queries,2200
22146,369,D,Valera and Fools,2200
21968,366,E,Dima and Magic Guitar,2200
21842,364,B,Free Market,2200
21248,354,E,Lucky Number Representation,2200
21188,353,E,Antichain,2200
21068,351,E,Jeff and Permutation,2200
21008,350,E,Wrong Floyd,2200
20764,346,C,Number Transformation II,2200
20712,345,G,Suffix Subgroup,2200
20706,345,D,Chain Letter,2200
20228,337,E,Divisor Tree,2200
19924,332,C,Students' Revenge,2200
19382,323,B,Tournament-graph,2200
18973,316,G2,Good Substrings,2200
18970,316,F3,Suns and Rays,2200
18970,316,F1,Suns and Rays,2200
18964,316,C1,Tidying Up,2200
18306,305,D,Olya and Graph,2200
18066,301,D,Yaroslav and Divisors,2200
17162,286,B,Shifting,2200
16928,282,E,Sausage Maximization,2200
16804,280,C,Game on Tree,2200
16746,279,D,The Minimum Number of Variables,2200
16446,274,D,Lovely Matrix,2200
16328,272,E,Dima and Horses,2200
16268,271,E,Three Horses,2200
15428,257,E,Greedy Elevator,2200
15308,255,E,Furlo and Rublo and Game,2200
15188,253,E,Printer,2200
14712,245,G,Suggested Friends,2200
14584,243,C,Colorado Potato Beetle,2200
13506,225,D,Snake,2200
13148,219,E,Parking Lot,2200
12425,207,C2,Game with Two Trees,2200
11764,196,C,Paint Tree,2200
11468,191,E,Thwarting Demonstrations,2200
10984,183,C,Cyclic Coloring,2200
10920,182,A,Battlefield,2200
10691,178,F2,Representative Sampling,2200
10328,172,E,BHTML+BCSS,2200
9908,165,E,Compatible Numbers,2200
9184,153,C,Caesar Cipher,2200
9004,150,C,Smart Cheater,2200
8648,144,E,Competition,2200
8284,138,C,Mushroom Gnomes - 2,2200
8044,134,C,Swaps,2200
7506,125,D,Two progressions,2200
7216,120,I,Luck is in Numbers,2200
6904,115,C,Plumber,2200
6784,113,C,Double Happiness,2200
6304,105,C,Item World,2200
5882,98,B,Help King,2200
5828,97,E,Leaders,2200
5166,86,D,Powerful array,2200
5162,86,B,Tetris revisited,2200
5104,85,C,Petya and Tree,2200
4560,76,A,Gift,2200
4386,73,D,FreeDiv,2200
4322,72,B,INI-file,2200
4268,71,E,Nuclear Fusion,2200
4266,71,D,Solitaire,2200
4204,70,C,Lucky Tickets,2200
4084,68,C,Synchrophasotron,2200
3906,65,D,Harry Potter and the Sorting Hat,2200
3852,64,G,Path Canonization,2200
3368,56,E,Domino Principle,2200
3124,52,C,Circular RMQ,2200
3066,51,D,Geometrical problem,2200
2828,47,E,Cannon,2200
2826,47,D,Safe,2200
2712,45,G,Prime Problem,2200
2702,45,B,School,2200
2524,42,C,Safe cracking,2200
2164,36,C,Bowls,2200
1684,28,C,Bath Queue,2200
1626,27,D,Ring Road 2,2200
1508,25,E,Test,2200
1144,19,C,Deletion of Repeats,2200
784,13,C,Sequence,2200
666,11,D,A Simple Task,2200
664,11,C,How Many Squares?,2200
426,7,D,Palindrome Degree,2200
96430,1607,F,Robot on the Board 2,2300
96184,1603,C,Extreme Extension,2300
96064,1601,C,Optimal Insertion,2300
96010,1600,F,Party Organization,2300
95649,1594,E2,Rubik's Cube Coloring (hard version),2300
95526,1592,D,Hemose in ICPC ?,2300
95048,1584,E,Game with Stones,2300
94516,1575,I,Illusions of the Desert,2300
94502,1575,B,Building an Amusement Park,2300
93190,1553,F,Pairwise Modulo,2300
93128,1552,E,Colors and Intervals,2300
93006,1550,D,Excellent Arrays,2300
92886,1548,D1,Gregor and the Odd Cows (Easy),2300
92402,1540,B,Tree Array,2300
92168,1536,E,Omkar and Forest,2300
92048,1534,E,Lost Array,2300
91684,1528,C,Trees of Tranquillity,2300
90788,1513,E,Cost Equilibrium,2300
89704,1495,C,Garden of the Sun,2300
89646,1494,D,Dogeforces,2300
89290,1488,F,Dogecoin,2300
88568,1476,E,Pattern Matching,2300
88104,1468,M,Similar Sets,2300
87188,1453,E,Dog Snacks,2300
87069,1451,E2,Bitwise Queries (Hard Version),2300
87005,1450,C2,Errich-Tac-Toe (Hard Version),2300
85506,1425,D,Danger of Mad Snakes,2300
85326,1422,D,Returning Home,2300
84668,1411,E,Poman Numbers,2300
84490,1408,F,Two Different,2300
84244,1404,C,Fixed Point Removal,2300
84182,1403,B,Spring cleaning,2300
83950,1399,F,Yet Another Segments Subset,2300
83764,1396,C,Monster Invaders,2300
83642,1394,B,Boboniu Walks on Graph,2300
83112,1385,G,Columns Swaps,2300
83110,1385,F,Removing Leaves,2300
82808,1380,E,Merging Towers,2300
82746,1379,D,New Passenger Trams,2300
82269,1371,E2,Asterism (Hard Version),2300
80772,1346,G,Two IP Cameras,2300
80528,1342,E,Placing Rooks,2300
79324,1322,C,Instant Noodles,2300
78968,1316,E,Team Building,2300
78606,1310,D,Tourism,2300
78250,1304,F1,Animal Observation (easy version),2300
77524,1292,C,Xenon's Attack on the Gangs,2300
77108,1285,E,Delete a Segment,2300
76926,1282,D,Enchanted Artifact,2300
76564,1276,C,Beautiful Rectangle,2300
76208,1270,E,Divide Points,2300
76084,1268,C,K Integers,2300
75244,1254,C,Point Ordering,2300
75142,1252,L,Road Construction,2300
75138,1252,J,Tiling Terrace,2300
75122,1252,B,Cleaning Robots,2300
75068,1251,E1,Voting (Easy Version),2300
75012,1250,G,Discarding Game,2300
75008,1250,E,The Coronation,2300
74710,1245,F,Daniel and Spring Cleaning,2300
74708,1245,E,Hyakugoku and Ladders,2300
74650,1244,F,Chips,2300
74344,1239,C,Queue in the Train,2300
74166,1236,D,Alice and the Doll,2300
73688,1228,E,Another Filling the Grid,2300
73028,1217,E,Sum Queries?,2300
72670,1211,F,kotlinkotlinkotlinkotlin...,2300
72248,1204,E,"Natasha, Sasha and the Prefix Sums",2300
72191,1203,F2,Complete the Projects (hard version),2300
72010,1200,F,Graph Traveler,2300
71886,1198,D,Rectangle Painting 1,2300
71828,1197,E,Culture Code,2300
71404,1190,C,Tokitsukaze and Duel,2300
71282,1188,B,Count Pairs,2300
70928,1182,E,Product Oriented Recurrence,2300
70324,1172,C1,Nauuo and Pictures (easy version),2300
70030,1167,F,Scalar Queries,2300
69370,1156,F,Card Bag,2300
69070,1151,F,Sonya and Informatics,2300
68888,1148,E,Earth Wind and Fire,2300
68346,1139,D,Steps to One,2300
67928,1132,E,Knapsack,2300
67926,1132,D,Stressful Training,2300
67868,1131,E,String Multiplication,2300
66072,1101,G,(Zero XOR Subset)-less,2300
65770,1096,F,Inversion Expectation,2300
65592,1093,G,Multidimensional Queries,2300
65408,1090,E,Horseback Riding,2300
65108,1085,E,Vasya and Templates,2300
64388,1073,E,Segment Sum,2300
64218,1070,J,Streets and Avenues in Berhattan,2300
64212,1070,G,Monsters and Potions,2300
63908,1065,E,Side Transmutations,2300
63728,1062,E,Company,2300
62776,1046,I,Say Hello,2300
62704,1045,C,Hyperspace Highways,2300
62528,1042,E,Vasya and Magic Matrix,2300
62340,1039,A,Timetable,2300
60910,1015,F,Bracket Substring,2300
60550,1009,F,Dominant Indices,2300
60246,1004,D,Sonya and Matrix,2300
59704,995,C,Leaving the Bar,2300
59588,993,E,Nikita and Order Statistics,2300
59110,985,F,Isomorphic Strings,2300
57608,960,E,Alternating Tree,2300
56946,949,D,Curfew,2300
56288,938,E,Max History,2300
56164,936,C,Lock Puzzle,2300
56108,935,E,Fafa and Ancient Mathematics,2300
54912,915,G,Coprime Arrays,2300
