problem_id,rating,tags
36544,1500,"['implementation', 'math']"
36540,800,"['greedy', 'implementation', 'sortings']"
36480,1000,"['implementation', 'math']"
36426,2600,"['data structures', 'trees']"
36422,1900,['dp']
36420,1600,"['binary search', 'dp']"
36362,1600,['implementation']
36360,1200,['implementation']
36306,2500,"['data structures', 'dfs and similar']"
36302,1700,"['constructive algorithms', 'data structures', 'graphs']"
36242,1400,"['binary search', 'greedy']"
36240,1000,['implementation']
36182,1800,"['combinatorics', 'dfs and similar', 'dsu', 'math', 'number theory']"
36180,1600,"['dp', 'greedy', 'math']"
36120,1100,"['brute force', 'implementation']"
36066,2400,"['data structures', 'dfs and similar', 'dsu', 'hashing', 'strings', 'trees']"
36062,2100,"['data structures', 'math']"
36008,2300,"['data structures', 'dfs and similar', 'dsu', 'trees']"
36004,1800,"['constructive algorithms', 'greedy', 'strings']"
36000,1600,"['implementation', 'strings']"
35948,2600,"['bitmasks', 'dp', 'trees']"
35944,1600,['sortings']
35942,1500,['implementation']
35940,800,['implementation']
35888,2000,"['brute force', 'dp']"
35884,2300,"['geometry', 'sortings']"
35880,900,['math']
35824,1900,"['data structures', 'dp']"
35820,1600,['math']
35766,2300,"['dp', 'math', 'probabilities', 'sortings']"
35762,1100,"['greedy', 'implementation']"
35702,1600,"['binary search', 'math']"
35646,2500,"['data structures', 'number theory']"
35642,2500,"['binary search', 'geometry']"
35588,2400,"['dp', 'matrices']"
35586,2400,"['data structures', 'dfs and similar', 'graphs', 'math', 'trees']"
35582,1600,"['geometry', 'sortings']"
35526,2200,"['dfs and similar', 'dp', 'graphs', 'trees']"
35524,1800,['math']
35522,1100,['math']
35520,1200,['implementation']
35460,900,"['implementation', 'math']"
35406,2300,['dp']
35402,2100,"['binary search', 'geometry', 'math']"
35400,1700,['implementation']
35282,1300,['math']
35280,900,['greedy']
35224,2200,"['data structures', 'trees']"
35222,2100,['dp']
35220,1500,['greedy']
35162,1300,['implementation']
35160,900,['implementation']
35104,2400,['number theory']
35100,1800,"['brute force', 'implementation']"
35046,1800,"['brute force', 'math', 'number theory']"
35042,1500,['combinatorics']
35040,1000,['math']
34982,1200,"['greedy', 'implementation']"
34980,1000,['implementation']
34924,2400,['number theory']
34920,1700,"['constructive algorithms', 'greedy', 'number theory']"
34864,1400,"['implementation', 'math', 'sortings']"
34862,1100,"['implementation', 'math']"
34860,800,"['implementation', 'math']"
34806,1800,"['bitmasks', 'dp']"
34804,1500,"['dfs and similar', 'graphs', 'trees']"
34800,900,"['brute force', 'dp', 'implementation']"
34740,1000,['bitmasks']
34684,2000,['ternary search']
34680,1700,"['geometry', 'math']"
34620,1000,"['implementation', 'number theory']"
34562,2100,"['constructive algorithms', 'dfs and similar', 'greedy', 'trees']"
34560,1500,"['math', 'number theory']"
34514,1800,"['combinatorics', 'dp', 'math', 'number theory']"
34510,2100,"['dp', 'greedy']"
34506,1700,"['constructive algorithms', 'implementation']"
34502,2200,"['dfs and similar', 'graphs', 'trees']"
34442,1500,"['brute force', 'dfs and similar', 'graphs', 'hashing']"
34440,1200,"['greedy', 'implementation']"
34382,1600,"['binary search', 'data structures', 'dp', 'math']"
34380,1300,"['implementation', 'math', 'number theory']"
34320,900,['sortings']
34262,2000,"['dp', 'greedy', 'sortings']"
34260,2100,"['combinatorics', 'implementation', 'math']"
34208,2300,"['combinatorics', 'dp']"
34204,1600,"['constructive algorithms', 'data structures', 'implementation']"
34200,1100,['implementation']
34142,1200,"['greedy', 'math']"
34140,1500,"['implementation', 'math']"
34084,2600,"['2-sat', 'greedy']"
34082,1900,"['combinatorics', 'dp', 'math']"
34030,2400,['dp']
34026,1700,"['binary search', 'data structures', 'greedy', 'sortings']"
34024,1700,"['binary search', 'data structures', 'dp']"
34022,1300,['implementation']
34020,900,"['greedy', 'implementation']"
33970,1500,"['dp', 'math', 'number theory']"
33966,1900,"['data structures', 'dsu']"
33962,2600,"['constructive algorithms', 'greedy']"
33602,1200,"['constructive algorithms', 'implementation']"
33544,2200,"['combinatorics', 'dp', 'math', 'number theory']"
33540,1600,"['brute force', 'geometry', 'math']"
33486,2300,"['data structures', 'implementation', 'sortings']"
33482,1300,['implementation']
33428,2300,"['data structures', 'dp', 'graphs', 'string suffix structures', 'strings', 'trees']"
33426,2000,"['combinatorics', 'dfs and similar', 'graphs', 'math']"
33422,1500,"['constructive algorithms', 'implementation', 'math', 'sortings']"
33420,1100,"['greedy', 'implementation', 'math']"
33360,900,['greedy']
33306,2500,"['binary search', 'implementation', 'math']"
33304,2200,['data structures']
33300,1500,['implementation']
33240,900,"['brute force', 'math', 'strings']"
33186,2300,"['binary search', 'graphs', 'greedy']"
33184,2200,"['dfs and similar', 'dsu', 'graphs']"
33180,1500,"['combinatorics', 'dp', 'math']"
33126,1900,"['brute force', 'combinatorics', 'data structures', 'geometry', 'math', 'sortings']"
33122,1200,"['implementation', 'math']"
33120,1000,"['implementation', 'math']"
33068,2500,"['binary search', 'data structures', 'implementation']"
33064,2200,"['binary search', 'greedy']"
33060,800,"['brute force', 'implementation', 'sortings']"
33006,1900,"['constructive algorithms', 'graphs', 'implementation']"
33002,1400,"['bitmasks', 'brute force']"
32954,2100,"['binary search', 'math']"
32946,1900,"['greedy', 'implementation']"
32942,2300,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy']"
32882,1400,"['brute force', 'dp', 'greedy', 'implementation']"
32824,2300,"['bitmasks', 'combinatorics', 'dp', 'math', 'number theory']"
32822,1900,"['binary search', 'data structures', 'dp', 'dsu']"
32768,2100,"['flows', 'graphs', 'math']"
32764,1400,"['brute force', 'dfs and similar', 'games']"
32760,800,"['brute force', 'implementation', 'math']"
32706,1300,"['greedy', 'implementation', 'sortings']"
32704,1500,"['dp', 'greedy']"
32702,1100,['greedy']
32700,900,['implementation']
32640,1100,"['implementation', 'strings']"
32586,2300,"['dp', 'trees']"
32584,2500,"['bitmasks', 'dp']"
32580,1800,['dp']
32530,2100,"['dp', 'greedy']"
32526,2600,"['dfs and similar', 'dp', 'hashing', 'math', 'number theory']"
32408,2100,"['binary search', 'data structures', 'implementation', 'sortings', 'trees']"
32404,2000,['dfs and similar']
32402,1700,"['greedy', 'implementation']"
32400,800,['implementation']
32288,2200,"['dfs and similar', 'dp', 'math', 'trees']"
32284,1600,"['binary search', 'brute force', 'greedy', 'implementation', 'math']"
32280,1400,"['brute force', 'implementation']"
32106,1900,"['greedy', 'hashing', 'string suffix structures', 'strings']"
32104,1900,"['binary search', 'greedy', 'math']"
32100,1000,"['brute force', 'implementation']"
32048,2400,"['constructive algorithms', 'greedy', 'hashing', 'implementation']"
32044,1600,['math']
32042,1400,"['dp', 'greedy', 'math']"
31990,2400,"['hashing', 'string suffix structures', 'strings']"
31982,2000,"['dfs and similar', 'dp', 'graphs', 'strings', 'trees']"
31816,2500,['*special']
31812,2100,['*special']
31808,1700,['*special']
31804,1500,['*special']
31800,1500,['*special']
31628,2600,"['dfs and similar', 'graphs']"
31624,1500,"['binary search', 'data structures', 'implementation']"
31622,1500,['greedy']
31620,1100,"['implementation', 'math']"
31568,2400,"['dp', 'implementation']"
31564,2000,"['brute force', 'greedy', 'math']"
31562,1400,"['dfs and similar', 'greedy', 'implementation']"
31508,2100,"['binary search', 'bitmasks', 'brute force', 'dp', 'math', 'meet-in-the-middle']"
31504,1600,"['greedy', 'math', 'sortings']"
31500,1100,"['greedy', 'hashing', 'strings']"
31448,2400,"['data structures', 'sortings']"
31444,1900,"['binary search', 'sortings']"
31442,1700,"['dp', 'greedy']"
31440,1600,['implementation']
31384,1400,"['*special', 'greedy']"
31380,1200,"['*special', 'implementation']"
31324,2100,['greedy']
31320,1200,"['*special', 'dfs and similar', 'dp', 'graphs', 'trees']"
31208,2200,"['combinatorics', 'dp', 'math', 'number theory']"
31204,1500,"['math', 'strings']"
31200,800,"['implementation', 'strings']"
31148,2100,"['binary search', 'data structures', 'dfs and similar', 'dp', 'trees']"
31144,1300,"['greedy', 'implementation', 'math', 'number theory']"
31140,900,['implementation']
31088,2200,"['greedy', 'implementation', 'math', 'ternary search']"
31084,1600,"['constructive algorithms', 'data structures', 'implementation']"
31080,1600,"['constructive algorithms', 'strings']"
30908,2300,['data structures']
30904,1400,"['greedy', 'math', 'sortings']"
30900,1000,['math']
30846,2000,"['binary search', 'data structures', 'two pointers']"
30842,1400,"['brute force', 'data structures', 'geometry', 'implementation', 'math']"
30840,1200,"['greedy', 'implementation']"
30793.0,2400,"['dp', 'probabilities']"
30789.0,2700,['dp']
30788.0,2600,['dp']
30786.0,2400,['dfs and similar']
30783.0,1800,"['bitmasks', 'divide and conquer', 'math']"
30780,800,"['constructive algorithms', 'math']"
30606,1900,"['bitmasks', 'brute force', 'dp', 'math']"
30602,1500,['dfs and similar']
30600,800,['implementation']
30550,2300,"['dp', 'trees']"
30546,2200,"['constructive algorithms', 'math']"
30544,2000,"['dp', 'greedy', 'implementation']"
30540,800,"['brute force', 'implementation']"
30488,2200,"['dp', 'greedy']"
30486,2500,"['dfs and similar', 'graphs']"
30482,1300,"['greedy', 'math', 'strings']"
30428,2100,"['dfs and similar', 'dp', 'graphs', 'shortest paths']"
30426,2200,"['dp', 'implementation']"
30424,1700,"['implementation', 'math', 'trees']"
30420,1000,"['greedy', 'implementation', 'sortings']"
30366,2400,"['brute force', 'dfs and similar', 'dsu', 'graphs']"
30306,2200,['dfs and similar']
30302,1400,"['dfs and similar', 'dp', 'dsu', 'graphs']"
30068,2500,"['binary search', 'combinatorics', 'implementation']"
30066,2000,['data structures']
30062,1100,"['data structures', 'dsu', 'strings']"
30060,900,['implementation']
30008,2300,"['data structures', 'dp', 'dsu']"
30006,1900,"['combinatorics', 'dfs and similar', 'graphs', 'trees']"
30002,1600,"['dfs and similar', 'dsu', 'graphs', 'greedy', 'math', 'sortings']"
30000,1000,"['dfs and similar', 'graphs', 'implementation']"
29940,1000,"['greedy', 'implementation']"
29886,2400,"['data structures', 'dp', 'number theory']"
29882,2400,"['dp', 'probabilities', 'two pointers']"
29768,2100,"['greedy', 'sortings']"
29766,1900,['binary search']
29762,1500,"['brute force', 'constructive algorithms', 'implementation']"
29702,1600,"['math', 'number theory']"
29700,1100,['implementation']
29642,2000,"['dp', 'strings']"
29640,1500,['greedy']
29586,1700,"['constructive algorithms', 'games', 'math']"
29582,1400,['implementation']
29580,1300,['implementation']
29528,2000,['math']
29524,1400,"['greedy', 'sortings']"
29520,800,['implementation']
29462,2100,"['greedy', 'math']"
29410,2200,"['data structures', 'dfs and similar', 'dp', 'trees']"
29406,1900,"['brute force', 'dfs and similar', 'math', 'meet-in-the-middle', 'number theory']"
29402,1500,"['dsu', 'implementation']"
29350,2100,"['combinatorics', 'dp']"
29348,2300,"['binary search', 'dp']"
29344,1400,"['dp', 'greedy', 'implementation']"
29340,1200,"['greedy', 'implementation', 'sortings']"
29280,1100,['brute force']
29222,2000,"['binary search', 'data structures', 'dp', 'two pointers']"
29168,2200,"['data structures', 'dp', 'greedy', 'hashing', 'math']"
29166,2100,"['dfs and similar', 'dp', 'math', 'trees']"
29162,1300,"['greedy', 'hashing', 'implementation']"
29160,800,"['implementation', 'math']"
29100,1400,"['implementation', 'math', 'matrices']"
29046,2400,"['data structures', 'dp', 'greedy']"
29044,2600,"['implementation', 'math']"
29040,1700,"['bitmasks', 'constructive algorithms']"
28982,1800,"['binary search', 'math']"
28924,2600,"['bitmasks', 'dp', 'probabilities']"
28920,1200,"['constructive algorithms', 'greedy']"
28806,2600,"['dp', 'graphs']"
28748,1900,"['combinatorics', 'dp']"
28746,1700,"['binary search', 'greedy', 'implementation']"
28742,1400,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'sortings']"
28686,2000,['dp']
28684,1800,['greedy']
28680,1100,['implementation']
28566,1900,"['constructive algorithms', 'greedy', 'math']"
28564,1600,['math']
28560,1000,"['implementation', 'math']"
28504,2100,"['brute force', 'constructive algorithms', 'greedy']"
28500,1100,['implementation']
28450,2100,"['data structures', 'math', 'number theory']"
28446,1700,['dp']
28442,1200,"['binary search', 'implementation']"
28440,900,['implementation']
28326,1900,"['dfs and similar', 'dsu', 'shortest paths', 'trees']"
28324,1400,['greedy']
28322,1300,[]
28320,800,"['math', 'number theory']"
28266,1800,"['string suffix structures', 'strings']"
28262,1300,"['implementation', 'sortings']"
28260,1100,['implementation']
28212,2300,['*special']
28208,1900,['*special']
28204,1900,['*special']
28200,1400,"['*special', 'implementation']"
28142,1300,['implementation']
28140,800,"['greedy', 'implementation']"
28082,2000,"['2-sat', 'dfs and similar', 'dsu', 'graph matchings', 'greedy']"
28028,2300,"['data structures', 'dp', 'greedy']"
28024,1700,"['dp', 'implementation']"
28020,800,['implementation']
27968,2100,"['dfs and similar', 'dsu', 'graphs', 'trees']"
27966,2100,"['combinatorics', 'dp']"
27962,2000,"['brute force', 'math']"
27960,1200,['implementation']
27902,1000,['implementation']
27900,900,['implementation']
27844,2100,['dp']
27840,1700,"['greedy', 'strings']"
27786,1900,"['dfs and similar', 'dp', 'graphs', 'implementation']"
27782,1100,"['brute force', 'implementation', 'math']"
27722,1300,['greedy']
27664,2200,"['data structures', 'implementation']"
27662,2000,"['dfs and similar', 'dp', 'trees']"
27604,1700,"['binary search', 'data structures', 'greedy']"
27600,900,"['brute force', 'implementation', 'math']"
27546,1800,"['data structures', 'divide and conquer', 'sortings']"
27542,1300,"['combinatorics', 'implementation', 'sortings']"
27540,1200,['implementation']
27424,2100,['brute force']
27422,1900,['greedy']
27362,1200,"['math', 'number theory']"
27304,2100,"['dfs and similar', 'dp', 'dsu', 'ternary search', 'trees']"
27300,1500,['dp']
27242,1200,['implementation']
27240,800,['implementation']
27182,2000,"['bitmasks', 'brute force', 'dp']"
